date,latitude,longitude,total_rainfall_period_mm,max_rain_intensity_mm_h,max_wind_gust_period_ms,interval_code,rain_class_code,wind_class_code
2015-01-01,-21.13305554,-48.84027777,0.0,0.0,1.5,1,0,1
2015-01-01,-21.13305554,-48.84027777,0.0,0.0,3.0,2,0,2
2015-01-01,-21.13305554,-48.84027777,0.0,0.0,9.1,3,0,5
2015-01-01,-21.13305554,-48.84027777,0.0,0.0,10.0,4,0,5
2015-01-01,-23.09972221,-48.94555555,0.0,0.0,5.0,1,0,3
2015-01-01,-23.09972221,-48.94555555,0.0,0.0,5.9,2,0,4
2015-01-01,-23.09972221,-48.94555555,9.0,5.0,11.8,3,2,6
2015-01-01,-23.09972221,-48.94555555,0.2,0.2,7.1,4,1,4
2015-01-01,-22.37083332,-48.55722222,0.0,0.0,4.4,1,0,3
2015-01-01,-22.37083332,-48.55722222,0.0,0.0,3.9,2,0,3
2015-01-01,-22.37083332,-48.55722222,0.0,0.0,10.7,3,0,5
2015-01-01,-22.37083332,-48.55722222,4.2,2.2,11.9,4,1,6
2015-01-01,-24.96305555,-48.41638888,0.0,0.0,3.0,1,0,2
2015-01-01,-24.96305555,-48.41638888,0.0,0.0,5.1,2,0,3
2015-01-01,-24.96305555,-48.41638888,0.2,0.2,9.4,3,1,5
2015-01-01,-24.96305555,-48.41638888,0.0,0.0,5.9,4,0,4
2015-01-01,-20.55888888,-48.54472221,0.0,0.0,1.6,1,0,2
2015-01-01,-20.55888888,-48.54472221,0.2,0.2,3.8,2,1,3
2015-01-01,-20.55888888,-48.54472221,0.0,0.0,9.1,3,0,5
2015-01-01,-20.55888888,-48.54472221,7.6,7.6,13.3,4,2,6
2015-01-01,-23.52333332,-46.86916666,0.0,0.0,5.4,1,0,3
2015-01-01,-23.52333332,-46.86916666,0.0,0.0,4.2,2,0,3
2015-01-01,-23.52333332,-46.86916666,0.0,0.0,11.1,3,0,6
2015-01-01,-23.52333332,-46.86916666,11.0,8.2,17.9,4,2,8
2015-01-01,-22.35805555,-49.02888888,0.0,0.0,3.2,1,0,2
2015-01-01,-22.35805555,-49.02888888,0.0,0.0,3.0,2,0,2
2015-01-01,-22.35805555,-49.02888888,0.4,0.4,9.7,3,1,5
2015-01-01,-22.35805555,-49.02888888,0.0,0.0,8.4,4,0,5
2015-01-01,-22.75027777,-45.60388888,0.6,0.4,7.9,1,1,4
2015-01-01,-22.75027777,-45.60388888,0.0,0.0,2.8,2,0,2
2015-01-01,-22.75027777,-45.60388888,0.0,0.0,11.9,3,0,6
2015-01-01,-22.75027777,-45.60388888,0.2,0.2,14.2,4,1,7
2015-01-01,-21.77972221,-47.07972221,0.2,0.2,3.6,1,1,3
2015-01-01,-21.77972221,-47.07972221,0.0,0.0,5.2,2,0,3
2015-01-01,-21.77972221,-47.07972221,0.2,0.2,10.7,3,1,5
2015-01-01,-21.77972221,-47.07972221,0.0,0.0,7.6,4,0,4
2015-01-01,-20.57999999,-47.37999999,0.0,0.0,1.9,1,0,2
2015-01-01,-20.57999999,-47.37999999,0.0,0.0,5.0,2,0,3
2015-01-01,-20.57999999,-47.37999999,0.0,0.0,9.9,3,0,5
2015-01-01,-20.57999999,-47.37999999,0.0,0.0,10.2,4,0,5
2015-01-01,-21.85555555,-48.66666666,0.0,0.0,3.2,1,0,2
2015-01-01,-21.85555555,-48.66666666,0.0,0.0,3.0,2,0,2
2015-01-01,-21.85555555,-48.66666666,0.0,0.0,9.0,3,0,5
2015-01-01,-21.85555555,-48.66666666,0.6,0.6,9.3,4,1,5
2015-01-01,-24.71666666,-47.55,0.0,0.0,6.1,1,0,4
2015-01-01,-24.71666666,-47.55,0.0,0.0,3.3,2,0,2
2015-01-01,-24.71666666,-47.55,0.0,0.0,9.9,3,0,5
2015-01-01,-24.71666666,-47.55,1.0,0.8,19.2,4,1,8
2015-01-01,-23.98138888,-48.88527777,0.0,0.0,8.9,1,0,5
2015-01-01,-23.98138888,-48.88527777,0.0,0.0,3.7,2,0,3
2015-01-01,-23.98138888,-48.88527777,15.4,10.4,20.5,3,3,8
2015-01-01,-23.98138888,-48.88527777,0.0,0.0,5.0,4,0,3
2015-01-01,-22.415,-46.80527777,0.0,0.0,2.5,1,0,2
2015-01-01,-22.415,-46.80527777,0.0,0.0,4.5,2,0,3
2015-01-01,-22.415,-46.80527777,0.0,0.0,8.6,3,0,5
2015-01-01,-22.415,-46.80527777,0.0,0.0,9.8,4,0,5
2015-01-01,-20.35944444,-47.77499999,0.0,0.0,3.3,1,0,2
2015-01-01,-20.35944444,-47.77499999,0.0,0.0,1.8,2,0,2
2015-01-01,-20.35944444,-47.77499999,0.0,0.0,7.0,3,0,4
2015-01-01,-20.35944444,-47.77499999,0.0,0.0,8.1,4,0,5
2015-01-01,-20.165,-50.59499999,0.0,0.0,0.0,1,0,0
2015-01-01,-20.165,-50.59499999,0.0,0.0,0.0,2,0,0
2015-01-01,-20.165,-50.59499999,0.0,0.0,9.4,3,0,5
2015-01-01,-20.165,-50.59499999,0.0,0.0,9.1,4,0,5
2015-01-01,-21.08555555,-49.92055554,0.0,0.0,3.5,1,0,3
2015-01-01,-21.08555555,-49.92055554,0.0,0.0,4.0,2,0,3
2015-01-01,-21.08555555,-49.92055554,0.0,0.0,10.0,3,0,5
2015-01-01,-21.08555555,-49.92055554,2.8,2.8,19.7,4,2,8
2015-01-01,-21.66527777,-49.73416666,0.0,0.0,2.4,1,0,2
2015-01-01,-21.66527777,-49.73416666,0.0,0.0,2.8,2,0,2
2015-01-01,-21.66527777,-49.73416666,1.2,1.2,13.0,3,1,6
2015-01-01,-21.66527777,-49.73416666,5.8,5.0,13.0,4,2,6
2015-01-01,-22.9486111,-49.89416666,0.0,0.0,1.6,1,0,2
2015-01-01,-22.9486111,-49.89416666,0.0,0.0,2.2,2,0,2
2015-01-01,-22.9486111,-49.89416666,1.0,1.0,9.5,3,1,5
2015-01-01,-22.9486111,-49.89416666,4.6,4.6,7.8,4,2,4
2015-01-01,-22.70277777,-47.62305554,0.0,0.0,3.7,1,0,3
2015-01-01,-22.70277777,-47.62305554,0.0,0.0,4.3,2,0,3
2015-01-01,-22.70277777,-47.62305554,0.0,0.0,8.7,3,0,5
2015-01-01,-22.70277777,-47.62305554,0.0,0.0,13.8,4,0,6
2015-01-01,-21.33833333,-48.11388888,0.0,0.0,1.5,1,0,1
2015-01-01,-21.33833333,-48.11388888,0.0,0.0,2.8,2,0,2
2015-01-01,-21.33833333,-48.11388888,0.0,0.0,8.9,3,0,5
2015-01-01,-21.33833333,-48.11388888,0.0,0.0,12.1,4,0,6
2015-01-01,-22.11999999,-51.4,0.0,0.0,4.6,1,0,3
2015-01-01,-22.11999999,-51.4,0.0,0.0,6.7,2,0,4
2015-01-01,-22.11999999,-51.4,0.0,0.0,7.7,3,0,4
2015-01-01,-22.11999999,-51.4,0.0,0.0,9.6,4,0,5
2015-01-01,-22.37249999,-50.97416666,0.0,0.0,2.6,1,0,2
2015-01-01,-22.37249999,-50.97416666,0.0,0.0,4.0,2,0,3
2015-01-01,-22.37249999,-50.97416666,0.0,0.0,10.8,3,0,6
2015-01-01,-22.37249999,-50.97416666,0.0,0.0,13.6,4,0,6
2015-01-01,-21.97972221,-47.88333333,0.0,0.0,3.0,1,0,2
2015-01-01,-21.97972221,-47.88333333,0.0,0.0,4.8,2,0,3
2015-01-01,-21.97972221,-47.88333333,1.4,1.0,11.9,3,1,6
2015-01-01,-21.97972221,-47.88333333,3.6,3.4,16.0,4,2,7
2015-01-01,-23.85138888,-48.16444444,0.0,0.0,6.0,1,0,4
2015-01-01,-23.85138888,-48.16444444,0.0,0.0,3.6,2,0,3
2015-01-01,-23.85138888,-48.16444444,0.0,0.0,9.7,3,0,5
2015-01-01,-23.85138888,-48.16444444,10.4,5.0,18.4,4,2,8
2015-01-01,-23.48333333,-46.61666666,0.0,0.0,5.7,1,0,4
2015-01-01,-23.48333333,-46.61666666,0.0,0.0,6.7,2,0,4
2015-01-01,-23.48333333,-46.61666666,0.0,0.0,11.5,3,0,6
2015-01-01,-23.48333333,-46.61666666,0.0,0.0,13.9,4,0,7
2015-01-01,-23.04194444,-45.52027777,0.0,0.0,7.9,1,0,4
2015-01-01,-23.04194444,-45.52027777,0.0,0.0,2.8,2,0,2
2015-01-01,-23.04194444,-45.52027777,0.0,0.0,11.9,3,0,6
2015-01-01,-23.04194444,-45.52027777,0.0,0.0,14.2,4,0,7
2015-01-01,-21.31916666,-50.93027777,0.0,0.0,4.3,1,0,3
2015-01-01,-21.31916666,-50.93027777,0.0,0.0,7.4,2,0,4
2015-01-01,-21.31916666,-50.93027777,0.0,0.0,9.4,3,0,5
2015-01-01,-21.31916666,-50.93027777,0.0,0.0,13.9,4,0,7
2015-01-02,-21.13305554,-48.84027777,0.0,0.0,2.3,1,0,2
2015-01-02,-21.13305554,-48.84027777,0.0,0.0,3.2,2,0,2
2015-01-02,-21.13305554,-48.84027777,0.0,0.0,7.8,3,0,4
2015-01-02,-21.13305554,-48.84027777,0.0,0.0,7.1,4,0,4
2015-01-02,-23.09972221,-48.94555555,0.0,0.0,4.9,1,0,3
2015-01-02,-23.09972221,-48.94555555,0.0,0.0,4.1,2,0,3
2015-01-02,-23.09972221,-48.94555555,0.0,0.0,10.6,3,0,5
2015-01-02,-23.09972221,-48.94555555,2.0,2.0,15.4,4,1,7
2015-01-02,-22.37083332,-48.55722222,0.0,0.0,4.2,1,0,3
2015-01-02,-22.37083332,-48.55722222,0.0,0.0,2.9,2,0,2
2015-01-02,-22.37083332,-48.55722222,0.0,0.0,11.4,3,0,6
2015-01-02,-22.37083332,-48.55722222,0.0,0.0,10.3,4,0,5
2015-01-02,-24.96305555,-48.41638888,0.0,0.0,5.8,1,0,4
2015-01-02,-24.96305555,-48.41638888,0.0,0.0,5.2,2,0,3
2015-01-02,-24.96305555,-48.41638888,0.0,0.0,8.9,3,0,5
2015-01-02,-24.96305555,-48.41638888,7.8,6.2,10.1,4,2,5
2015-01-02,-20.55888888,-48.54472221,0.0,0.0,3.8,1,0,3
2015-01-02,-20.55888888,-48.54472221,0.2,0.2,2.7,2,1,2
2015-01-02,-20.55888888,-48.54472221,0.0,0.0,6.4,3,0,4
2015-01-02,-20.55888888,-48.54472221,0.0,0.0,5.4,4,0,3
2015-01-02,-23.52333332,-46.86916666,2.6,0.8,4.6,1,1,3
2015-01-02,-23.52333332,-46.86916666,0.0,0.0,3.0,2,0,2
2015-01-02,-23.52333332,-46.86916666,0.0,0.0,11.4,3,0,6
2015-01-02,-23.52333332,-46.86916666,1.4,1.4,19.6,4,1,8
2015-01-02,-22.35805555,-49.02888888,0.0,0.0,3.6,1,0,3
2015-01-02,-22.35805555,-49.02888888,0.0,0.0,2.7,2,0,2
2015-01-02,-22.35805555,-49.02888888,0.0,0.0,8.1,3,0,5
2015-01-02,-22.35805555,-49.02888888,0.6,0.4,9.3,4,1,5
2015-01-02,-22.75027777,-45.60388888,0.0,0.0,2.7,1,0,2
2015-01-02,-22.75027777,-45.60388888,0.0,0.0,2.9,2,0,2
2015-01-02,-22.75027777,-45.60388888,0.2,0.2,9.8,3,1,5
2015-01-02,-22.75027777,-45.60388888,0.0,0.0,9.4,4,0,5
2015-01-02,-21.77972221,-47.07972221,0.0,0.0,7.4,1,0,4
2015-01-02,-21.77972221,-47.07972221,0.2,0.2,3.6,2,1,3
2015-01-02,-21.77972221,-47.07972221,0.0,0.0,7.8,3,0,4
2015-01-02,-21.77972221,-47.07972221,0.0,0.0,5.3,4,0,3
2015-01-02,-20.57999999,-47.37999999,0.0,0.0,2.0,1,0,2
2015-01-02,-20.57999999,-47.37999999,0.0,0.0,4.5,2,0,3
2015-01-02,-20.57999999,-47.37999999,0.0,0.0,8.2,3,0,5
2015-01-02,-20.57999999,-47.37999999,0.0,0.0,7.9,4,0,4
2015-01-02,-21.85555555,-48.66666666,0.0,0.0,4.3,1,0,3
2015-01-02,-21.85555555,-48.66666666,0.0,0.0,2.4,2,0,2
2015-01-02,-21.85555555,-48.66666666,0.0,0.0,9.4,3,0,5
2015-01-02,-21.85555555,-48.66666666,0.0,0.0,13.6,4,0,6
2015-01-02,-24.71666666,-47.55,0.0,0.0,4.2,1,0,3
2015-01-02,-24.71666666,-47.55,0.0,0.0,4.2,2,0,3
2015-01-02,-24.71666666,-47.55,0.0,0.0,7.0,3,0,4
2015-01-02,-24.71666666,-47.55,4.2,3.6,12.5,4,2,6
2015-01-02,-23.98138888,-48.88527777,0.0,0.0,4.8,1,0,3
2015-01-02,-23.98138888,-48.88527777,0.0,0.0,2.5,2,0,2
2015-01-02,-23.98138888,-48.88527777,0.6,0.6,10.6,3,1,5
2015-01-02,-23.98138888,-48.88527777,0.0,0.0,15.0,4,0,7
2015-01-02,-22.415,-46.80527777,0.0,0.0,5.9,1,0,4
2015-01-02,-22.415,-46.80527777,0.0,0.0,3.4,2,0,3
2015-01-02,-22.415,-46.80527777,0.4,0.2,17.9,3,1,8
2015-01-02,-22.415,-46.80527777,0.0,0.0,12.4,4,0,6
2015-01-02,-20.35944444,-47.77499999,0.0,0.0,5.3,1,0,3
2015-01-02,-20.35944444,-47.77499999,15.2,7.8,11.0,2,2,6
2015-01-02,-20.35944444,-47.77499999,0.0,0.0,7.7,3,0,4
2015-01-02,-20.35944444,-47.77499999,0.0,0.0,7.2,4,0,4
2015-01-02,-20.165,-50.59499999,0.0,0.0,0.0,1,0,0
2015-01-02,-20.165,-50.59499999,0.0,0.0,4.3,2,0,3
2015-01-02,-20.165,-50.59499999,0.0,0.0,8.2,3,0,5
2015-01-02,-20.165,-50.59499999,0.0,0.0,9.4,4,0,5
2015-01-02,-21.08555555,-49.92055554,0.0,0.0,3.9,1,0,3
2015-01-02,-21.08555555,-49.92055554,0.0,0.0,3.5,2,0,3
2015-01-02,-21.08555555,-49.92055554,0.0,0.0,7.3,3,0,4
2015-01-02,-21.08555555,-49.92055554,0.0,0.0,10.1,4,0,5
2015-01-02,-21.66527777,-49.73416666,0.0,0.0,3.2,1,0,2
2015-01-02,-21.66527777,-49.73416666,0.0,0.0,2.1,2,0,2
2015-01-02,-21.66527777,-49.73416666,0.0,0.0,7.6,3,0,4
2015-01-02,-21.66527777,-49.73416666,0.0,0.0,9.6,4,0,5
2015-01-02,-22.9486111,-49.89416666,0.0,0.0,3.2,1,0,2
2015-01-02,-22.9486111,-49.89416666,0.2,0.2,1.3,2,1,1
2015-01-02,-22.9486111,-49.89416666,0.0,0.0,10.2,3,0,5
2015-01-02,-22.9486111,-49.89416666,0.0,0.0,9.7,4,0,5
2015-01-02,-22.70277777,-47.62305554,0.2,0.2,4.9,1,1,3
2015-01-02,-22.70277777,-47.62305554,0.0,0.0,3.2,2,0,2
2015-01-02,-22.70277777,-47.62305554,0.0,0.0,8.7,3,0,5
2015-01-02,-22.70277777,-47.62305554,10.0,9.8,11.1,4,2,6
2015-01-02,-21.33833333,-48.11388888,0.0,0.0,3.4,1,0,3
2015-01-02,-21.33833333,-48.11388888,0.0,0.0,2.3,2,0,2
2015-01-02,-21.33833333,-48.11388888,0.0,0.0,12.1,3,0,6
2015-01-02,-21.33833333,-48.11388888,0.0,0.0,10.8,4,0,6
2015-01-02,-22.11999999,-51.4,0.0,0.0,4.4,1,0,3
2015-01-02,-22.11999999,-51.4,0.0,0.0,3.0,2,0,2
2015-01-02,-22.11999999,-51.4,0.0,0.0,9.8,3,0,5
2015-01-02,-22.11999999,-51.4,0.0,0.0,10.8,4,0,6
2015-01-02,-22.37249999,-50.97416666,0.0,0.0,2.8,1,0,2
2015-01-02,-22.37249999,-50.97416666,0.0,0.0,2.4,2,0,2
2015-01-02,-22.37249999,-50.97416666,0.0,0.0,11.6,3,0,6
2015-01-02,-22.37249999,-50.97416666,0.0,0.0,13.6,4,0,6
2015-01-02,-21.97972221,-47.88333333,0.0,0.0,1.8,1,0,2
2015-01-02,-21.97972221,-47.88333333,0.0,0.0,2.3,2,0,2
2015-01-02,-21.97972221,-47.88333333,0.2,0.2,8.0,3,1,5
2015-01-02,-21.97972221,-47.88333333,0.0,0.0,8.3,4,0,5
2015-01-02,-23.85138888,-48.16444444,0.0,0.0,6.1,1,0,4
2015-01-02,-23.85138888,-48.16444444,0.0,0.0,3.1,2,0,2
2015-01-02,-23.85138888,-48.16444444,0.0,0.0,16.4,3,0,7
2015-01-02,-23.85138888,-48.16444444,0.0,0.0,12.5,4,0,6
2015-01-02,-23.48333333,-46.61666666,0.0,0.0,6.2,1,0,4
2015-01-02,-23.48333333,-46.61666666,0.0,0.0,5.7,2,0,4
2015-01-02,-23.48333333,-46.61666666,0.0,0.0,11.4,3,0,6
2015-01-02,-23.48333333,-46.61666666,0.2,0.2,16.2,4,1,7
2015-01-02,-23.04194444,-45.52027777,0.0,0.0,2.7,1,0,2
2015-01-02,-23.04194444,-45.52027777,0.0,0.0,2.9,2,0,2
2015-01-02,-23.04194444,-45.52027777,0.0,0.0,9.8,3,0,5
2015-01-02,-23.04194444,-45.52027777,0.0,0.0,9.4,4,0,5
2015-01-02,-21.31916666,-50.93027777,0.0,0.0,5.1,1,0,3
2015-01-02,-21.31916666,-50.93027777,0.2,0.2,4.0,2,1,3
2015-01-02,-21.31916666,-50.93027777,0.0,0.0,9.1,3,0,5
2015-01-02,-21.31916666,-50.93027777,0.0,0.0,9.7,4,0,5
2015-01-03,-21.13305554,-48.84027777,0.0,0.0,7.7,1,0,4
2015-01-03,-21.13305554,-48.84027777,0.0,0.0,3.0,2,0,2
2015-01-03,-21.13305554,-48.84027777,0.0,0.0,6.5,3,0,4
2015-01-03,-21.13305554,-48.84027777,2.2,2.2,13.2,4,1,6
2015-01-03,-23.09972221,-48.94555555,0.0,0.0,4.4,1,0,3
2015-01-03,-23.09972221,-48.94555555,0.0,0.0,5.4,2,0,3
2015-01-03,-23.09972221,-48.94555555,0.0,0.0,6.9,3,0,4
2015-01-03,-23.09972221,-48.94555555,1.4,1.4,10.9,4,1,6
2015-01-03,-22.37083332,-48.55722222,0.0,0.0,4.3,1,0,3
2015-01-03,-22.37083332,-48.55722222,0.0,0.0,9.3,2,0,5
2015-01-03,-22.37083332,-48.55722222,0.0,0.0,12.4,3,0,6
2015-01-03,-22.37083332,-48.55722222,0.0,0.0,7.0,4,0,4
2015-01-03,-24.96305555,-48.41638888,0.6,0.2,3.9,1,1,3
2015-01-03,-24.96305555,-48.41638888,0.8,0.4,4.6,2,1,3
2015-01-03,-24.96305555,-48.41638888,0.0,0.0,4.8,3,0,3
2015-01-03,-24.96305555,-48.41638888,0.0,0.0,5.1,4,0,3
2015-01-03,-20.55888888,-48.54472221,0.0,0.0,5.1,1,0,3
2015-01-03,-20.55888888,-48.54472221,0.0,0.0,3.3,2,0,2
2015-01-03,-20.55888888,-48.54472221,0.0,0.0,6.1,3,0,4
2015-01-03,-20.55888888,-48.54472221,2.8,1.6,9.7,4,1,5
2015-01-03,-23.52333332,-46.86916666,0.2,0.2,7.7,1,1,4
2015-01-03,-23.52333332,-46.86916666,0.0,0.0,4.7,2,0,3
2015-01-03,-23.52333332,-46.86916666,0.0,0.0,8.0,3,0,5
2015-01-03,-23.52333332,-46.86916666,4.6,2.8,10.1,4,2,5
2015-01-03,-22.35805555,-49.02888888,0.0,0.0,5.0,1,0,3
2015-01-03,-22.35805555,-49.02888888,0.0,0.0,7.0,2,0,4
2015-01-03,-22.35805555,-49.02888888,0.0,0.0,5.8,3,0,4
2015-01-03,-22.35805555,-49.02888888,0.8,0.6,16.0,4,1,7
2015-01-03,-22.75027777,-45.60388888,7.8,7.2,6.5,1,2,4
2015-01-03,-22.75027777,-45.60388888,0.0,0.0,4.5,2,0,3
2015-01-03,-22.75027777,-45.60388888,0.0,0.0,5.2,3,0,3
2015-01-03,-22.75027777,-45.60388888,0.0,0.0,14.2,4,0,7
2015-01-03,-21.77972221,-47.07972221,0.2,0.2,10.0,1,1,5
2015-01-03,-21.77972221,-47.07972221,0.0,0.0,4.0,2,0,3
2015-01-03,-21.77972221,-47.07972221,0.0,0.0,5.4,3,0,3
2015-01-03,-21.77972221,-47.07972221,0.2,0.2,17.4,4,1,8
2015-01-03,-20.57999999,-47.37999999,0.0,0.0,7.0,1,0,4
2015-01-03,-20.57999999,-47.37999999,0.0,0.0,3.3,2,0,2
2015-01-03,-20.57999999,-47.37999999,0.0,0.0,7.0,3,0,4
2015-01-03,-20.57999999,-47.37999999,0.0,0.0,10.4,4,0,5
2015-01-03,-21.85555555,-48.66666666,0.0,0.0,8.7,1,0,5
2015-01-03,-21.85555555,-48.66666666,0.0,0.0,3.2,2,0,2
2015-01-03,-21.85555555,-48.66666666,0.0,0.0,5.8,3,0,4
2015-01-03,-21.85555555,-48.66666666,7.0,7.0,10.5,4,2,5
2015-01-03,-24.71666666,-47.55,0.0,0.0,5.1,1,0,3
2015-01-03,-24.71666666,-47.55,6.6,3.4,8.1,2,2,5
2015-01-03,-24.71666666,-47.55,8.6,3.2,9.0,3,2,5
2015-01-03,-24.71666666,-47.55,4.0,1.0,7.0,4,1,4
2015-01-03,-23.98138888,-48.88527777,0.0,0.0,5.1,1,0,3
2015-01-03,-23.98138888,-48.88527777,0.0,0.0,6.3,2,0,4
2015-01-03,-23.98138888,-48.88527777,0.0,0.0,6.7,3,0,4
2015-01-03,-23.98138888,-48.88527777,0.0,0.0,15.5,4,0,7
2015-01-03,-22.415,-46.80527777,0.0,0.0,12.4,1,0,6
2015-01-03,-22.415,-46.80527777,0.0,0.0,2.5,2,0,2
2015-01-03,-22.415,-46.80527777,0.0,0.0,5.2,3,0,3
2015-01-03,-22.415,-46.80527777,0.0,0.0,10.2,4,0,5
2015-01-03,-20.35944444,-47.77499999,0.0,0.0,2.6,1,0,2
2015-01-03,-20.35944444,-47.77499999,0.0,0.0,2.3,2,0,2
2015-01-03,-20.35944444,-47.77499999,0.0,0.0,7.2,3,0,4
2015-01-03,-20.35944444,-47.77499999,0.0,0.0,16.0,4,0,7
2015-01-03,-20.165,-50.59499999,0.0,0.0,5.6,1,0,4
2015-01-03,-20.165,-50.59499999,0.0,0.0,3.4,2,0,3
2015-01-03,-20.165,-50.59499999,0.0,0.0,5.9,3,0,4
2015-01-03,-20.165,-50.59499999,4.8,4.4,11.4,4,2,6
2015-01-03,-21.08555555,-49.92055554,0.0,0.0,13.8,1,0,6
2015-01-03,-21.08555555,-49.92055554,0.0,0.0,2.5,2,0,2
2015-01-03,-21.08555555,-49.92055554,0.0,0.0,6.6,3,0,4
2015-01-03,-21.08555555,-49.92055554,15.6,10.0,14.3,4,3,7
2015-01-03,-21.66527777,-49.73416666,0.0,0.0,7.0,1,0,4
2015-01-03,-21.66527777,-49.73416666,0.0,0.0,3.7,2,0,3
2015-01-03,-21.66527777,-49.73416666,0.0,0.0,5.0,3,0,3
2015-01-03,-21.66527777,-49.73416666,14.8,9.4,14.6,4,2,7
2015-01-03,-22.9486111,-49.89416666,0.0,0.0,2.9,1,0,2
2015-01-03,-22.9486111,-49.89416666,0.0,0.0,3.8,2,0,3
2015-01-03,-22.9486111,-49.89416666,0.0,0.0,6.9,3,0,4
2015-01-03,-22.9486111,-49.89416666,0.0,0.0,15.7,4,0,7
2015-01-03,-22.70277777,-47.62305554,0.0,0.0,4.7,1,0,3
2015-01-03,-22.70277777,-47.62305554,0.0,0.0,2.6,2,0,2
2015-01-03,-22.70277777,-47.62305554,0.0,0.0,5.4,3,0,3
2015-01-03,-22.70277777,-47.62305554,15.4,14.8,14.6,4,3,7
2015-01-03,-21.33833333,-48.11388888,0.0,0.0,5.0,1,0,3
2015-01-03,-21.33833333,-48.11388888,0.0,0.0,3.4,2,0,3
2015-01-03,-21.33833333,-48.11388888,0.0,0.0,7.0,3,0,4
2015-01-03,-21.33833333,-48.11388888,0.0,0.0,13.5,4,0,6
2015-01-03,-22.11999999,-51.4,0.0,0.0,3.5,1,0,3
2015-01-03,-22.11999999,-51.4,0.0,0.0,3.6,2,0,3
2015-01-03,-22.11999999,-51.4,0.0,0.0,5.0,3,0,3
2015-01-03,-22.11999999,-51.4,0.0,0.0,10.9,4,0,6
2015-01-03,-22.37249999,-50.97416666,0.0,0.0,2.2,1,0,2
2015-01-03,-22.37249999,-50.97416666,0.0,0.0,1.9,2,0,2
2015-01-03,-22.37249999,-50.97416666,0.0,0.0,8.3,3,0,5
2015-01-03,-22.37249999,-50.97416666,5.6,5.2,11.2,4,2,6
2015-01-03,-21.97972221,-47.88333333,0.0,0.0,5.6,1,0,4
2015-01-03,-21.97972221,-47.88333333,0.0,0.0,4.4,2,0,3
2015-01-03,-21.97972221,-47.88333333,0.0,0.0,5.2,3,0,3
2015-01-03,-21.97972221,-47.88333333,0.2,0.2,12.5,4,1,6
2015-01-03,-23.85138888,-48.16444444,0.0,0.0,9.2,1,0,5
2015-01-03,-23.85138888,-48.16444444,0.0,0.0,5.8,2,0,4
2015-01-03,-23.85138888,-48.16444444,0.0,0.0,6.9,3,0,4
2015-01-03,-23.85138888,-48.16444444,0.0,0.0,10.4,4,0,5
2015-01-03,-23.48333333,-46.61666666,0.0,0.0,7.7,1,0,4
2015-01-03,-23.48333333,-46.61666666,0.0,0.0,4.9,2,0,3
2015-01-03,-23.48333333,-46.61666666,0.2,0.2,7.6,3,1,4
2015-01-03,-23.48333333,-46.61666666,1.2,0.6,9.0,4,1,5
2015-01-03,-23.04194444,-45.52027777,0.2,0.2,6.5,1,1,4
2015-01-03,-23.04194444,-45.52027777,0.0,0.0,4.5,2,0,3
2015-01-03,-23.04194444,-45.52027777,0.0,0.0,5.2,3,0,3
2015-01-03,-23.04194444,-45.52027777,7.8,3.4,14.2,4,2,7
2015-01-03,-21.31916666,-50.93027777,0.0,0.0,9.7,1,0,5
2015-01-03,-21.31916666,-50.93027777,0.0,0.0,3.4,2,0,3
2015-01-03,-21.31916666,-50.93027777,0.0,0.0,5.7,3,0,4
2015-01-03,-21.31916666,-50.93027777,0.0,0.0,12.0,4,0,6
2015-01-04,-21.13305554,-48.84027777,6.4,4.0,8.6,1,2,5
2015-01-04,-21.13305554,-48.84027777,0.0,0.0,4.5,2,0,3
2015-01-04,-21.13305554,-48.84027777,0.0,0.0,5.8,3,0,4
2015-01-04,-21.13305554,-48.84027777,0.0,0.0,6.4,4,0,4
2015-01-04,-23.09972221,-48.94555555,0.0,0.0,6.6,1,0,4
2015-01-04,-23.09972221,-48.94555555,0.0,0.0,4.9,2,0,3
2015-01-04,-23.09972221,-48.94555555,0.0,0.0,9.7,3,0,5
2015-01-04,-23.09972221,-48.94555555,0.0,0.0,6.5,4,0,4
2015-01-04,-22.37083332,-48.55722222,0.0,0.0,9.5,1,0,5
2015-01-04,-22.37083332,-48.55722222,0.0,0.0,3.1,2,0,2
2015-01-04,-22.37083332,-48.55722222,0.0,0.0,6.2,3,0,4
2015-01-04,-22.37083332,-48.55722222,0.0,0.0,5.9,4,0,4
2015-01-04,-24.96305555,-48.41638888,0.4,0.2,1.9,1,1,2
2015-01-04,-24.96305555,-48.41638888,8.8,3.8,4.2,2,2,3
2015-01-04,-24.96305555,-48.41638888,2.0,2.0,5.0,3,1,3
2015-01-04,-24.96305555,-48.41638888,0.0,0.0,3.5,4,0,3
2015-01-04,-20.55888888,-48.54472221,0.4,0.4,8.0,1,1,5
2015-01-04,-20.55888888,-48.54472221,0.2,0.2,6.1,2,1,4
2015-01-04,-20.55888888,-48.54472221,0.0,0.0,6.1,3,0,4
2015-01-04,-20.55888888,-48.54472221,0.0,0.0,5.4,4,0,3
2015-01-04,-23.52333332,-46.86916666,0.0,0.0,5.8,1,0,4
2015-01-04,-23.52333332,-46.86916666,0.0,0.0,3.2,2,0,2
2015-01-04,-23.52333332,-46.86916666,0.0,0.0,7.4,3,0,4
